id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_predita,probabilidade_falha,FDF (Falha Desgaste Ferramenta)_predito,FDC (Falha Dissipacao Calor)_predito,FP (Falha Potencia)_predito,FTE (Falha Tensao Excessiva)_predito,FA (Falha Aleatoria)_predito
38754,L48797,L,297.8,307.8,90.0,1486,34.3,53,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38755,L51673,L,302.7,310.5,90.0,1360,53.2,60,1.0,0.7474282349830722,0.0,1.0,0.0,0.0,0.0
38756,L56202,L,297.4,308.3,90.0,1497,39.8,17,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38757,M18789,M,302.7,311.6,90.0,1669,29.0,171,0.0,0.004541096328141592,0.0,0.0,0.0,0.0,0.0
38758,L48896,L,298.1,307.7,90.0,1515,37.7,80,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38759,L47254,L,298.9,308.9,90.0,1452,50.5,202,0.0,0.03281124666388054,0.0,0.0,0.0,0.0,0.0
38760,L53955,L,301.2,310.6,90.0,1470,43.4,38,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38761,L53770,L,301.7,310.7,90.0,1605,35.9,171,0.0,0.003210241330559488,0.0,0.0,0.0,0.0,0.0
38762,L51967,L,303.7,312.6,90.0,1574,36.6,136,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
38763,L51606,L,302.5,310.2,90.0,1369,58.3,152,1.0,0.850583652857634,0.0,1.0,0.0,0.0,0.0
38764,L56544,L,298.0,308.5,90.0,1472,45.6,141,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
38765,L56782,L,298.9,310.2,90.0,1705,30.5,63,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38766,H36303,H,301.1,311.6,90.0,1409,42.7,119,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38767,L57142,L,298.2,307.9,90.0,1429,49.6,141,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
38768,L54275,L,300.6,310.4,90.0,1485,40.8,23,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38769,M15079,M,298.3,309.0,90.0,1350,46.7,92,0.0,0.010357239215626113,0.0,0.0,0.0,0.0,0.0
38770,L54461,L,300.0,310.2,90.0,1458,39.9,158,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38771,H37581,H,299.7,311.1,90.0,1508,47.9,143,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
38772,L53736,L,301.5,310.8,90.0,1387,57.4,127,0.0,0.011119059431395501,0.0,0.0,0.0,0.0,0.0
38773,L51669,L,302.5,310.4,90.0,1443,48.6,48,0.0,0.010892672894296244,0.0,0.0,0.0,0.0,0.0
38774,L54674,L,300.2,311.8,90.0,1359,55.8,189,0.0,0.05269713672304501,0.0,0.0,0.0,0.0,0.0
38775,L54107,L,301.1,311.2,90.0,1520,40.2,5,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38776,M21262,M,300.2,309.8,90.0,1481,41.9,106,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38777,M21821,M,300.8,311.2,90.0,1968,20.1,93,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38778,L55298,L,300.3,311.8,90.0,1398,56.2,190,0.0,0.0351695537012535,0.0,0.0,0.0,0.0,0.0
38779,L57065,L,298.9,309.2,90.0,1429,40.8,146,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
38780,L48818,L,297.9,307.8,90.0,1520,39.3,106,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38781,H30468,H,296.6,307.8,90.0,1703,30.5,204,0.0,0.007251268591994752,0.0,0.0,0.0,0.0,0.0
38782,L56758,L,299.4,310.8,90.0,1444,43.2,3,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38783,L57070,L,298.8,309.5,90.0,1668,30.9,157,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38784,M20908,M,300.9,311.0,90.0,1556,38.8,98,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38785,L48182,L,296.2,307.2,90.0,1521,37.7,192,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
38786,L55705,L,298.5,309.4,90.0,1543,34.7,19,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38787,L47915,L,296.9,308.0,90.0,1369,50.6,173,0.0,0.013505165894095344,0.0,0.0,0.0,0.0,0.0
38788,L51625,L,302.5,310.1,90.0,1728,25.3,171,0.0,0.008746202338283571,0.0,0.0,0.0,0.0,0.0
38789,M20389,M,302.4,311.8,90.0,1620,39.9,101,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
38790,L54329,L,300.2,309.8,90.0,1428,42.3,161,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38791,L49659,L,299.0,308.5,90.0,1604,34.7,197,0.0,0.0051410771496415465,0.0,0.0,0.0,0.0,0.0
38792,L54255,L,300.7,310.5,90.0,1493,48.0,192,0.0,0.01305764804536079,0.0,0.0,0.0,0.0,0.0
38793,L53508,L,300.7,310.0,90.0,1483,38.0,176,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38794,L54889,L,300.5,311.4,90.0,1445,43.1,66,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38795,L56008,L,297.3,308.7,90.0,1402,35.8,150,0.0,0.002966615217638519,0.0,0.0,0.0,0.0,0.0
38796,L49795,L,299.3,309.0,90.0,1605,33.4,66,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38797,L53987,L,301.0,310.8,90.0,1549,41.4,146,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38798,H33979,H,302.7,310.8,90.0,1427,55.0,25,0.0,0.023072518128643804,0.0,0.0,0.0,0.0,0.0
38799,L49984,L,300.1,309.5,90.0,1782,27.2,100,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38800,M22544,M,300.7,311.8,90.0,1409,52.5,224,1.0,0.568982194302463,0.0,0.0,0.0,0.0,0.0
38801,L54274,L,300.6,310.2,90.0,1891,22.6,180,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
38802,L55282,L,300.3,311.8,90.0,1484,39.8,182,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
38803,M22850,M,301.1,312.4,90.0,1578,37.6,114,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
38804,L54835,L,300.5,311.5,90.0,1472,43.2,109,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38805,L49748,L,299.3,309.2,90.0,1858,23.6,160,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
38806,H36228,H,301.3,310.7,90.0,1452,41.0,114,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38807,M20484,M,302.7,312.2,90.0,1632,36.5,139,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
38808,L50886,L,302.0,311.3,90.0,1492,40.2,26,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
38809,L52726,L,302.4,311.8,90.0,1405,51.8,138,0.0,0.0076890056510233356,0.0,0.0,0.0,0.0,0.0
38810,L52125,L,303.6,312.7,90.0,1394,46.1,120,0.0,0.0038230695248893717,0.0,0.0,0.0,0.0,0.0
38811,L49657,L,298.9,308.5,90.0,1441,57.3,154,0.0,0.004989334188621431,0.0,0.0,0.0,0.0,0.0
38812,L51022,L,302.3,311.1,90.0,1474,37.5,166,0.0,0.004541096328141592,0.0,0.0,0.0,0.0,0.0
38813,L47616,L,297.4,308.3,90.0,1504,36.3,26,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38814,L54650,L,300.4,311.7,90.0,1534,38.2,195,0.0,0.004797053690621972,0.0,0.0,0.0,0.0,0.0
38815,M20587,M,302.3,311.7,90.0,1651,34.9,188,0.0,0.004541096328141592,0.0,0.0,0.0,0.0,0.0
38816,L56426,L,298.3,309.0,90.0,1415,48.4,20,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
38817,L53140,L,300.5,310.7,90.0,1459,35.7,117,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38818,M16743,M,298.0,307.6,90.0,1671,28.9,140,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38819,L55817,L,297.5,308.4,90.0,1528,36.7,45,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38820,M21690,M,301.0,311.0,90.0,1639,29.4,180,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
38821,L55787,L,297.6,308.4,90.0,1453,44.4,218,0.0,0.024525280419440288,0.0,0.0,0.0,0.0,0.0
38822,L47806,L,298.4,310.1,90.0,1533,41.9,17,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38823,L51228,L,301.9,311.0,90.0,1448,41.9,35,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
38824,M18096,M,300.9,309.5,90.0,1460,41.6,113,0.0,0.0027232458118381245,0.0,0.0,0.0,0.0,0.0
38825,M19495,M,303.0,311.2,90.0,1528,38.2,120,0.0,0.005597467566218413,0.0,0.0,0.0,0.0,0.0
38826,L53204,L,300.7,310.9,90.0,1356,44.9,57,0.0,0.013364407401561596,0.0,0.0,0.0,0.0,0.0
38827,L52048,L,303.7,312.1,90.0,1642,33.8,130,0.0,0.003795431153445445,0.0,0.0,0.0,0.0,0.0
38828,L52998,L,301.3,311.1,90.0,1609,39.4,206,0.0,0.027066183686357607,0.0,0.0,0.0,0.0,0.0
38829,L51850,L,303.2,311.4,90.0,1424,43.4,63,0.0,0.006136371699172294,0.0,0.0,0.0,0.0,0.0
38830,M17745,M,300.5,309.4,90.0,2008,20.3,59,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38831,M22276,M,300.1,311.2,90.0,1340,42.4,190,0.0,0.016507937388786694,0.0,0.0,0.0,0.0,0.0
38832,M20049,M,304.1,313.2,90.0,1427,46.9,140,0.0,0.0038383011647626047,0.0,0.0,0.0,0.0,0.0
38833,L47891,L,296.9,307.8,90.0,1515,36.7,107,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38834,M16790,M,298.1,307.9,90.0,1623,32.2,23,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38835,L55917,L,297.3,308.6,90.0,1556,36.7,2,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38836,L55258,L,300.3,311.7,90.0,1577,36.2,169,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38837,L52850,L,302.2,311.5,90.0,1391,57.4,168,0.0,0.023290959721415906,0.0,0.0,0.0,0.0,0.0
38838,M21289,M,300.3,309.8,90.0,1664,29.9,153,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38839,L47245,L,299.0,309.0,90.0,1543,49.1,17,0.0,0.0030143906582453714,0.0,0.0,0.0,0.0,0.0
38840,L53372,L,301.0,310.9,90.0,1465,40.5,2,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38841,H29682,H,298.0,308.0,90.0,1538,37.4,44,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38842,L56719,L,299.0,310.1,90.0,1450,38.8,117,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38843,M16909,M,299.5,309.3,90.0,1445,44.3,129,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
38844,L48640,L,299.0,310.3,90.0,1437,25.7,99,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38845,M20650,M,301.7,311.0,90.0,1628,35.6,0,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
38846,L47765,L,297.6,309.6,90.0,1519,42.9,220,0.0,0.03804026049352536,0.0,0.0,0.0,0.0,0.0
38847,L54797,L,300.5,311.4,90.0,1474,47.6,85,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
38848,L48463,L,298.3,309.4,90.0,1563,39.0,96,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38849,M15588,M,297.4,308.7,90.0,1441,43.9,152,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
38850,L47405,L,298.3,308.5,90.0,1539,38.2,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38851,L55779,L,297.6,308.4,90.0,1450,40.3,85,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38852,L49965,L,300.3,309.5,90.0,1487,34.5,199,0.0,0.005264814780604985,0.0,0.0,0.0,0.0,0.0
38853,M20244,M,302.9,312.3,90.0,1421,46.0,206,0.0,0.02778179213434432,0.0,0.0,0.0,0.0,0.0
38854,L53845,L,301.5,310.4,90.0,1440,41.5,197,0.0,0.005264814780604985,0.0,0.0,0.0,0.0,0.0
38855,L52079,L,303.4,312.3,90.0,1793,17.7,219,0.0,0.012936861149657026,0.0,0.0,0.0,0.0,0.0
38856,M17391,M,298.8,308.7,90.0,1335,51.4,5,0.0,0.01281699443520848,0.0,0.0,0.0,0.0,0.0
38857,L55550,L,298.7,309.7,90.0,1634,33.6,27,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38858,H33894,H,301.9,309.7,90.0,1520,38.3,225,0.0,0.21850038924093182,0.0,0.0,0.0,0.0,0.0
38859,L53957,L,301.2,310.7,90.0,1466,38.8,44,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38860,L53157,L,300.5,310.7,90.0,1541,36.7,53,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38861,L48530,L,298.7,310.2,90.0,1533,36.8,32,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38862,L49210,L,298.9,308.6,90.0,1760,26.0,79,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38863,L49260,L,299.3,309.3,90.0,1584,31.1,207,0.0,0.010392970945572693,0.0,0.0,0.0,0.0,0.0
38864,L57048,L,298.7,309.2,90.0,1410,44.5,42,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
38865,H38756,H,298.2,308.7,90.0,1470,41.2,163,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
38866,L48342,L,297.0,308.0,90.0,1436,45.2,202,0.0,0.00999881768769627,0.0,0.0,0.0,0.0,0.0
38867,L51509,L,301.8,309.7,90.0,1417,48.2,89,0.0,0.006334099177652796,0.0,0.0,0.0,0.0,0.0
38868,L49193,L,298.6,308.2,90.0,1485,42.9,174,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
38869,L55870,L,297.1,308.5,90.0,1327,61.3,207,1.0,0.9182992812246584,0.0,0.0,0.0,0.0,0.0
38870,L51810,L,303.0,311.2,90.0,1447,50.2,196,0.0,0.04372160966406383,0.0,0.0,0.0,0.0,0.0
38871,L51825,L,303.3,311.4,90.0,1461,47.7,2,0.0,0.010892672894296244,0.0,0.0,0.0,0.0,0.0
38872,L53351,L,301.0,310.6,90.0,1558,36.9,225,0.0,0.06039049302964829,0.0,0.0,0.0,0.0,0.0
38873,M17972,M,299.9,309.2,90.0,1376,53.9,29,0.0,0.015312621185865306,0.0,0.0,0.0,0.0,0.0
38874,M21005,M,301.1,311.0,90.0,1436,41.8,156,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38875,L53989,L,300.9,310.8,90.0,1420,38.1,125,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38876,L49690,L,299.1,309.1,90.0,1439,53.8,59,0.0,0.003557990727532939,0.0,0.0,0.0,0.0,0.0
38877,M23667,M,297.4,308.6,90.0,1452,43.0,85,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38878,L55735,L,298.2,308.7,90.0,1469,40.0,87,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38879,L47884,L,297.0,307.9,90.0,1535,41.4,86,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38880,L51285,L,302.0,310.6,90.0,1717,27.3,171,0.0,0.004200466025829575,0.0,0.0,0.0,0.0,0.0
38881,L52141,L,303.8,312.7,90.0,1602,24.3,158,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
38882,L54543,L,299.6,310.2,90.0,1512,40.1,202,0.0,0.007425416129685166,0.0,0.0,0.0,0.0,0.0
38883,L52347,L,304.2,313.4,90.0,1510,45.7,62,0.0,0.003276297441247534,0.0,0.0,0.0,0.0,0.0
38884,M21740,M,300.9,311.3,90.0,1438,47.8,100,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
38885,L47988,L,296.9,307.7,90.0,1424,45.1,120,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
38886,L50643,L,301.6,310.5,90.0,1809,25.5,129,0.0,0.0026732563269637652,0.0,0.0,0.0,0.0,0.0
38887,L55973,L,297.4,308.5,90.0,1517,36.8,61,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38888,L54595,L,300.1,311.2,90.0,1489,24.5,137,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38889,L51880,L,303.4,311.5,90.0,1453,41.1,139,0.0,0.008746202338283571,0.0,0.0,0.0,0.0,0.0
38890,L54797,L,300.6,311.4,90.0,1489,42.2,124,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38891,M16396,M,298.2,308.9,90.0,1526,35.6,75,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38892,L54919,L,300.5,311.9,90.0,1576,47.3,149,0.0,0.0037042052998055713,0.0,0.0,0.0,0.0,0.0
38893,L53071,L,301.4,311.0,90.0,1473,36.5,157,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38894,M24816,M,298.2,308.6,90.0,1378,49.5,127,0.0,0.012125165279935122,0.0,0.0,0.0,0.0,0.0
38895,L56096,L,297.1,308.3,90.0,1407,50.6,181,0.0,0.004221213256292163,0.0,0.0,0.0,0.0,0.0
38896,L52523,L,303.5,312.9,90.0,1314,59.2,136,0.0,0.07310090963686704,0.0,0.0,0.0,0.0,0.0
38897,H31567,H,299.3,308.8,90.0,1454,45.4,191,0.0,0.003829430471596345,0.0,0.0,0.0,0.0,0.0
38898,M24139,M,298.2,308.8,90.0,1293,58.1,188,0.0,0.06523183205978618,0.0,0.0,0.0,0.0,0.0
38899,H36670,H,300.2,310.2,90.0,1533,42.5,0,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38900,L50209,L,300.5,309.6,90.0,1471,41.3,15,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38901,L51828,L,303.3,311.4,90.0,1630,36.6,2,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
38902,M18951,M,302.0,310.4,90.0,1486,32.9,98,0.0,0.004845494680983165,0.0,0.0,0.0,0.0,0.0
38903,H31197,H,298.4,308.0,90.0,1553,35.3,52,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38904,L47962,L,296.8,307.9,90.0,1475,38.8,48,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38905,L47297,L,298.8,308.6,90.0,1599,42.6,101,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38906,L53856,L,301.5,310.7,90.0,1465,40.7,98,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38907,L47409,L,298.3,308.5,90.0,1397,47.6,144,0.0,0.0036307050601415013,0.0,0.0,0.0,0.0,0.0
38908,L55853,L,297.5,308.6,90.0,1350,54.8,161,0.0,0.016072231344820675,0.0,0.0,0.0,0.0,0.0
38909,M19251,M,302.2,310.1,90.0,1572,34.6,12,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
38910,M19016,M,302.0,310.5,90.0,1587,36.2,87,0.0,0.004845494680983165,0.0,0.0,0.0,0.0,0.0
38911,M20904,M,300.6,310.9,90.0,1522,41.7,115,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38912,M20034,M,304.1,313.2,90.0,1732,29.3,83,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
38913,L56664,L,298.9,309.6,90.0,1430,46.3,195,0.0,0.005010715829671537,0.0,0.0,0.0,0.0,0.0
38914,L56665,L,298.9,309.6,90.0,1639,30.0,5,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38915,L48078,L,295.6,306.2,90.0,1488,42.9,67,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38916,L55465,L,298.9,310.6,90.0,1387,52.7,155,0.0,0.008937263166215466,0.0,0.0,0.0,0.0,0.0
38917,L50447,L,301.3,310.0,90.0,1550,36.5,197,0.0,0.005264814780604985,0.0,0.0,0.0,0.0,0.0
38918,M20468,M,302.3,312.0,90.0,1447,49.6,101,0.0,0.003276297441247534,0.0,0.0,0.0,0.0,0.0
38919,M17420,M,299.5,309.2,90.0,1523,39.3,142,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
38920,M19563,M,303.7,311.7,90.0,1296,51.4,189,1.0,0.8129841510303024,0.0,1.0,0.0,0.0,0.0
38921,M20875,M,300.8,310.8,90.0,1426,45.2,41,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
38922,H32080,H,299.7,309.3,90.0,1691,27.7,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38923,L55045,L,300.5,311.1,90.0,1383,52.7,35,0.0,0.007634391587700236,0.0,0.0,0.0,0.0,0.0
38924,L54717,L,300.3,311.3,90.0,1305,47.6,66,0.0,0.014881843347917012,0.0,0.0,0.0,0.0,0.0
38925,M23088,M,299.1,310.4,90.0,1567,36.1,69,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38926,L49240,L,299.5,309.5,90.0,1446,42.8,159,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38927,L56160,L,297.0,307.6,90.0,1910,22.4,124,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38928,L48816,L,297.9,307.9,90.0,1804,26.1,133,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38929,M17825,M,300.6,309.5,90.0,1492,24.9,40,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38930,M18007,M,300.4,309.7,90.0,1419,45.4,98,0.0,0.0028789022756849124,0.0,0.0,0.0,0.0,0.0
38931,L48730,L,298.4,308.8,90.0,1610,33.7,111,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38932,M22562,M,300.5,311.6,90.0,1603,31.7,44,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38933,M24679,M,298.6,309.4,90.0,1464,35.6,179,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
38934,M20960,M,300.8,310.7,90.0,1452,42.2,44,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38935,L53257,L,300.9,310.8,90.0,1479,43.3,201,0.0,0.009803896132107913,0.0,0.0,0.0,0.0,0.0
38936,L51401,L,301.9,310.6,90.0,1555,38.5,96,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
38937,M23130,M,299.1,310.8,90.0,1317,50.7,6,0.0,0.014881843347917012,0.0,0.0,0.0,0.0,0.0
38938,M23667,M,297.4,308.6,90.0,1355,53.9,85,0.0,0.011655080471861127,0.0,0.0,0.0,0.0,0.0
38939,M23953,M,297.3,308.1,90.0,1709,40.2,63,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38940,L56366,L,297.9,309.0,90.0,1493,47.3,173,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
38941,L57060,L,298.8,309.8,90.0,1556,32.5,136,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38942,L50165,L,300.6,309.5,90.0,1447,41.9,123,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38943,L55403,L,299.1,310.5,90.0,1419,54.9,56,0.0,0.004743221665837715,0.0,0.0,0.0,0.0,0.0
38944,L55298,L,300.3,311.8,90.0,1571,33.0,16,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38945,L50668,L,301.9,310.9,90.0,1477,54.8,99,0.0,0.009364435059504336,0.0,0.0,0.0,0.0,0.0
38946,M22739,M,300.8,312.3,90.0,1499,40.3,140,0.0,0.002785821215047377,0.0,0.0,0.0,0.0,0.0
38947,L50623,L,301.5,310.5,90.0,1535,39.0,192,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
38948,L50459,L,301.2,309.9,90.0,1445,45.5,204,0.0,0.040600986338417154,0.0,0.0,0.0,0.0,0.0
38949,L51981,L,303.5,312.4,90.0,1544,36.1,175,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
38950,M17036,M,299.6,309.2,90.0,1387,52.6,120,0.0,0.006919274797078287,0.0,0.0,0.0,0.0,0.0
38951,L56658,L,298.9,309.6,90.0,1409,42.5,173,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38952,L50322,L,300.6,310.0,90.0,1483,38.1,0,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38953,M19412,M,302.9,311.3,90.0,1651,27.1,124,0.0,0.005597467566218413,0.0,0.0,0.0,0.0,0.0
38954,L53250,L,300.9,310.9,90.0,1455,39.9,183,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
38955,L49870,L,300.0,309.6,90.0,1729,27.1,35,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38956,L51421,L,302.4,311.0,90.0,1339,51.9,0,1.0,0.556680197179479,0.0,0.0,0.0,0.0,0.0
38957,L51473,L,301.8,310.0,90.0,1629,44.9,208,0.0,0.12266097875186402,0.0,0.0,0.0,0.0,0.0
38958,H35833,H,300.3,309.9,90.0,1510,46.7,194,0.0,0.01305764804536079,0.0,0.0,0.0,0.0,0.0
38959,L55902,L,297.2,308.6,90.0,1864,23.6,74,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38960,L53610,L,300.3,310.0,90.0,1453,40.1,166,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38961,H33648,H,302.2,310.5,90.0,1469,45.4,181,0.0,0.01082467425985735,0.0,0.0,0.0,0.0,0.0
38962,L47677,L,297.4,309.0,90.0,1633,36.7,209,0.0,0.018309472052125148,0.0,0.0,0.0,0.0,0.0
38963,L47810,L,298.3,309.1,90.0,1560,33.9,179,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
38964,L56634,L,298.4,309.2,90.0,1563,36.7,112,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
38965,L54781,L,300.4,311.2,90.0,1602,33.1,18,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
38966,L55365,L,299.7,311.3,90.0,1554,41.0,192,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
38967,L54235,L,300.8,310.6,90.0,1379,53.6,139,0.0,0.020714253288753034,0.0,0.0,0.0,0.0,0.0
38968,L54333,L,300.2,310.1,90.0,1691,32.7,172,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
38969,M16564,M,298.1,307.8,90.0,1385,45.0,54,0.0,0.005007867890161001,0.0,0.0,0.0,0.0,0.0
38970,L52598,L,302.6,312.5,90.0,1540,34.7,172,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
38971,L49661,L,299.0,308.5,90.0,1378,47.8,163,0.0,0.012125165279935122,0.0,0.0,0.0,0.0,0.0
